sale_date,sale_year,sale_month,quarter_label,week_start,day_type,channel,total_transactions,total_units,total_revenue,gross_revenue,total_delivery_income,total_returns,total_refunds,return_rate_pct,event_day_txns,avg_order_value
2023-09-12,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,Online,982,982,7947468.00,7481468.00,491000,50,358250.00,5.09,0,8093.140000
2023-09-13,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,In-Store,2439,2439,18784893.00,18784893.00,0,132,1159568.00,5.41,0,7701.880000
2023-09-13,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,Online,1070,1070,9074985.00,8567485.00,535000,55,471545.00,5.14,0,8481.290000
2023-09-14,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,In-Store,2348,2348,18038688.00,18038688.00,0,136,1188564.00,5.79,0,7682.580000
2023-09-14,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,Online,966,966,8061974.00,7598974.00,483000,40,335960.00,4.14,0,8345.730000
2023-09-15,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,In-Store,2360,2360,18381065.00,18381065.00,0,125,960675.00,5.3,0,7788.590000
2023-09-15,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekday,Online,1028,1028,8062245.00,7584745.00,514000,73,674627.00,7.1,0,7842.650000
2023-09-16,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekend,In-Store,2433,2433,19049291.00,19049291.00,0,124,1120476.00,5.1,0,7829.550000
2023-09-16,2023,9,Q3 2023,2023-09-11 00:00:00.000,Weekend,Online,1042,1042,8651110.00,8156110.00,521000,52,382748.00,4.99,0,8302.410000
2023-09-17,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekend,In-Store,2397,2397,17905030.00,17905030.00,0,127,1056573.00,5.3,0,7469.770000
2023-09-17,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekend,Online,1019,1019,8348328.00,7862328.00,509500,47,389853.00,4.61,0,8192.670000
2023-09-18,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,In-Store,2431,2431,19000691.00,19000691.00,0,122,946578.00,5.02,0,7816.000000
2023-09-18,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,Online,1084,1084,8829464.00,8311464.00,542000,48,423152.00,4.43,0,8145.260000
2023-09-19,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,In-Store,2415,2415,18206412.00,18206412.00,0,127,1051973.00,5.26,0,7538.890000
2023-09-19,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,Online,1067,1067,8890286.00,8383286.00,533500,53,464847.00,4.97,0,8332.040000
2023-09-20,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,In-Store,2427,2427,18887286.00,18887286.00,0,113,962587.00,4.66,0,7782.150000
2023-09-20,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,Online,1026,1026,8344623.00,7856123.00,513000,49,419751.00,4.78,0,8133.160000
2023-09-21,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,In-Store,2395,2395,18452927.00,18452927.00,0,122,1079978.00,5.09,0,7704.770000
2023-09-21,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,Online,1071,1071,8902371.00,8387871.00,535500,42,404458.00,3.92,0,8312.200000
2023-09-22,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,In-Store,2441,2441,18902390.00,18902390.00,0,131,1064469.00,5.37,0,7743.710000
2023-09-22,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekday,Online,1073,1073,8787069.00,8271569.00,536500,42,403658.00,3.91,0,8189.250000
2023-09-23,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekend,In-Store,2332,2332,18269574.00,18269574.00,0,106,956994.00,4.55,0,7834.290000
2023-09-23,2023,9,Q3 2023,2023-09-18 00:00:00.000,Weekend,Online,1075,1075,9180281.00,8670781.00,537500,56,470844.00,5.21,0,8539.800000
2023-09-24,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekend,In-Store,2378,2378,18691934.00,18691934.00,0,112,937588.00,4.71,0,7860.360000
2023-09-24,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekend,Online,1080,1080,9183374.00,8670374.00,540000,54,428546.00,5,0,8503.120000
2023-09-25,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,In-Store,2469,2469,19167749.00,19167749.00,0,118,928982.00,4.78,0,7763.370000
2023-09-25,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,Online,1041,1041,8615709.00,8120209.00,520500,50,340750.00,4.8,0,8276.380000
2023-09-26,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,In-Store,2418,2418,18742202.00,18742202.00,0,120,886280.00,4.96,0,7751.120000
2023-09-26,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,Online,1024,1024,8599627.00,8113127.00,512000,51,512249.00,4.98,0,8398.070000
2023-09-27,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,In-Store,2360,2360,18147455.00,18147455.00,0,115,987485.00,4.87,0,7689.600000
2023-09-27,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,Online,1072,1072,9121294.00,8618294.00,536000,66,439434.00,6.16,0,8508.670000
2023-09-28,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,In-Store,2382,2382,17976756.00,17976756.00,0,138,1117762.00,5.79,0,7546.920000
2023-09-28,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,Online,1061,1061,8739798.00,8238798.00,530500,59,428041.00,5.56,0,8237.320000
2023-09-29,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,In-Store,2474,2474,18867863.00,18867863.00,0,137,1242863.00,5.54,0,7626.460000
2023-09-29,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekday,Online,1093,1093,9195155.00,8672655.00,546500,48,378752.00,4.39,0,8412.770000
2023-09-30,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekend,In-Store,2496,2496,19366825.00,19366825.00,0,121,1002479.00,4.85,0,7759.140000
2023-09-30,2023,9,Q3 2023,2023-09-25 00:00:00.000,Weekend,Online,1010,1010,8544943.00,8066443.00,505000,53,489847.00,5.25,0,8460.340000
2023-10-01,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekend,In-Store,2473,2473,19235577.00,19235577.00,0,150,1123650.00,6.07,0,7778.240000
2023-10-01,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekend,Online,1074,1074,9193491.00,8688991.00,537000,65,537435.00,6.05,0,8560.050000
2023-10-02,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,In-Store,2367,2367,18664644.00,18664644.00,0,111,974289.00,4.69,0,7885.360000
2023-10-02,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,Online,1041,1041,8512602.00,8013602.00,520500,43,262957.00,4.13,0,8177.330000
2023-10-03,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,In-Store,2404,2404,18454021.00,18454021.00,0,125,1024175.00,5.2,0,7676.380000
2023-10-03,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,Online,1077,1077,9005386.00,8498386.00,538500,63,592237.00,5.85,0,8361.550000
2023-10-04,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,In-Store,2346,2346,18138272.00,18138272.00,0,118,999982.00,5.03,0,7731.570000
2023-10-04,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,Online,1028,1028,8352023.00,7863523.00,514000,51,410849.00,4.96,0,8124.540000
2023-10-05,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,In-Store,2498,2498,19313617.00,19313617.00,0,115,951185.00,4.6,0,7731.630000
2023-10-05,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,Online,1061,1061,8981797.00,8480297.00,530500,58,415142.00,5.47,0,8465.410000
2023-10-06,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,In-Store,2496,2496,19747743.00,19747743.00,0,139,1104461.00,5.57,0,7911.760000
2023-10-06,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekday,Online,1030,1030,8513623.00,8025123.00,515000,53,357547.00,5.15,0,8265.650000
2023-10-07,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekend,In-Store,2381,2381,18474035.00,18474035.00,0,116,911584.00,4.87,0,7758.940000
2023-10-07,2023,10,Q4 2023,2023-10-02 00:00:00.000,Weekend,Online,996,996,8361440.00,7881440.00,498000,36,292164.00,3.61,0,8395.020000
2023-10-08,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekend,In-Store,2389,2389,18645141.00,18645141.00,0,130,1094170.00,5.44,0,7804.580000
2023-10-08,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekend,Online,1113,1113,8952340.00,8422340.00,556500,53,498347.00,4.76,0,8043.430000
2023-10-09,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,In-Store,2462,2462,18538674.00,18538674.00,0,136,1169264.00,5.52,0,7529.920000
2023-10-09,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,Online,1072,1072,8704879.00,8194379.00,536000,51,421249.00,4.76,0,8120.220000
2023-10-10,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,In-Store,2464,2464,19737964.00,19737964.00,0,128,1074972.00,5.19,0,8010.540000
2023-10-10,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,Online,1055,1055,8859589.00,8354089.00,527500,44,358656.00,4.17,0,8397.710000
2023-10-11,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,In-Store,2339,2339,17903699.00,17903699.00,0,138,974662.00,5.9,0,7654.420000
2023-10-11,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,Online,998,998,7981054.00,7508054.00,499000,52,380948.00,5.21,0,7997.050000
2023-10-12,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,In-Store,2392,2392,18357220.00,18357220.00,0,112,911788.00,4.68,0,7674.420000
2023-10-12,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,Online,1048,1048,8381105.00,7883605.00,524000,53,474847.00,5.06,0,7997.240000
2023-10-13,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,In-Store,2469,2469,19971247.00,19971247.00,0,116,1003184.00,4.7,0,8088.800000
2023-10-13,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekday,Online,955,955,7927094.00,7474094.00,477500,49,366151.00,5.13,0,8300.620000
2023-10-14,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekend,In-Store,2371,2371,18494240.00,18494240.00,0,111,771789.00,4.68,0,7800.190000
2023-10-14,2023,10,Q4 2023,2023-10-09 00:00:00.000,Weekend,Online,1062,1062,8958396.00,8456396.00,531000,58,496842.00,5.46,0,8435.400000
2023-10-15,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekend,In-Store,2470,2470,19099561.00,19099561.00,0,131,1076769.00,5.3,0,7732.620000
2023-10-15,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekend,Online,1058,1058,8836789.00,8331289.00,529000,47,414653.00,4.44,0,8352.350000
2023-10-16,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,In-Store,2413,2413,19007913.00,19007913.00,0,126,1051474.00,5.22,0,7877.300000
2023-10-16,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,Online,1017,1017,8078548.00,7602548.00,508500,65,586935.00,6.39,0,7943.510000
2023-10-17,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,In-Store,2383,2383,18810334.00,18810334.00,0,117,955983.00,4.91,0,7893.550000
2023-10-17,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,Online,1005,1005,8256546.00,7779546.00,502500,51,476449.00,5.07,0,8215.470000
2023-10-18,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,In-Store,2389,2389,18775028.00,18775028.00,0,117,976883.00,4.9,0,7858.950000
2023-10-18,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,Online,1063,1063,8437084.00,7929084.00,531500,47,410953.00,4.42,0,7937.050000
2023-10-19,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,In-Store,2383,2383,18347624.00,18347624.00,0,107,735493.00,4.49,0,7699.380000
2023-10-19,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,Online,1016,1016,8608541.00,8129041.00,508000,57,444943.00,5.61,0,8472.970000
2023-10-20,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,In-Store,2479,2479,19612445.00,19612445.00,0,124,1028776.00,5,0,7911.430000
2023-10-20,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekday,Online,1021,1021,8218331.00,7733831.00,510500,52,360248.00,5.09,0,8049.300000
2023-10-21,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekend,In-Store,2444,2444,19431268.00,19431268.00,0,112,1095988.00,4.58,0,7950.600000
2023-10-21,2023,10,Q4 2023,2023-10-16 00:00:00.000,Weekend,Online,1054,1054,8476006.00,7979006.00,527000,60,424240.00,5.69,0,8041.750000
2023-10-22,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekend,In-Store,2404,2404,18769213.00,18769213.00,0,117,1122583.00,4.87,0,7807.490000
2023-10-22,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekend,Online,1072,1072,8918181.00,8408681.00,536000,53,387047.00,4.94,0,8319.200000
2023-10-23,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,In-Store,2370,2370,18480942.00,18480942.00,0,112,991688.00,4.73,0,7797.870000
2023-10-23,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,Online,1000,1000,8408146.00,7931146.00,500000,46,398754.00,4.6,0,8408.150000
2023-10-24,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,In-Store,2435,2435,18924791.00,18924791.00,0,126,1022074.00,5.17,0,7771.990000
2023-10-24,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,Online,1031,1031,8511217.00,8019717.00,515500,48,458752.00,4.66,0,8255.300000
2023-10-25,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,In-Store,2439,2439,19102465.00,19102465.00,0,104,820096.00,4.26,0,7832.090000
2023-10-25,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,Online,1046,1046,8680305.00,8182805.00,523000,51,416449.00,4.88,0,8298.570000
2023-10-26,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,In-Store,2362,2362,18409772.00,18409772.00,0,134,1172166.00,5.67,0,7794.150000
2023-10-26,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,Online,964,964,7734277.00,7272777.00,482000,41,372059.00,4.25,0,8023.110000
2023-10-27,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,In-Store,2427,2427,18521507.00,18521507.00,0,134,1068066.00,5.52,0,7631.440000
2023-10-27,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekday,Online,972,972,8492871.00,8028371.00,486000,43,325757.00,4.42,0,8737.520000
2023-10-28,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekend,In-Store,2464,2464,18932366.00,18932366.00,0,130,1183570.00,5.28,0,7683.590000
2023-10-28,2023,10,Q4 2023,2023-10-23 00:00:00.000,Weekend,Online,1048,1048,8484514.00,7991514.00,524000,62,496138.00,5.92,0,8095.910000
2023-10-29,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekend,In-Store,2415,2415,18798909.00,18798909.00,0,124,1022776.00,5.13,0,7784.230000
2023-10-29,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekend,Online,1062,1062,9110986.00,8603986.00,531000,48,394352.00,4.52,0,8579.080000
2023-10-30,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekday,In-Store,2400,2400,18441431.00,18441431.00,0,131,1055669.00,5.46,0,7683.930000
2023-10-30,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekday,Online,1067,1067,8749593.00,8246093.00,533500,60,435140.00,5.62,0,8200.180000
2023-10-31,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekday,In-Store,2418,2418,19224277.00,19224277.00,0,95,756805.00,3.93,0,7950.490000
2023-10-31,2023,10,Q4 2023,2023-10-30 00:00:00.000,Weekday,Online,1035,1035,8611309.00,8115809.00,517500,44,268656.00,4.25,0,8320.110000
2023-11-01,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,In-Store,2344,2344,18190160.00,18190160.00,0,104,928096.00,4.44,0,7760.310000
2023-11-01,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,Online,1076,1076,8514583.00,8006083.00,538000,59,409441.00,5.48,0,7913.180000
2023-11-02,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,In-Store,2387,2387,18354431.00,18354431.00,0,118,946982.00,4.94,0,7689.330000
2023-11-02,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,Online,1050,1050,8835997.00,8334497.00,525000,47,394553.00,4.48,0,8415.240000
2023-11-03,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,In-Store,2412,2412,18460404.00,18460404.00,0,116,989984.00,4.81,0,7653.570000
2023-11-03,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekday,Online,986,986,7817367.00,7350867.00,493000,53,472347.00,5.38,0,7928.360000
2023-11-04,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekend,In-Store,2435,2435,18486485.00,18486485.00,0,120,1061380.00,4.93,0,7591.990000
2023-11-04,2023,11,Q4 2023,2023-10-30 00:00:00.000,Weekend,Online,1014,1014,8487244.00,8009244.00,507000,58,490942.00,5.72,0,8370.060000
2023-11-05,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekend,In-Store,2406,2406,18496315.00,18496315.00,0,121,922979.00,5.03,0,7687.580000
2023-11-05,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekend,Online,1019,1019,8445522.00,7956522.00,509500,41,315759.00,4.02,0,8288.050000
2023-11-06,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,In-Store,2421,2421,18495409.00,18495409.00,0,130,1192670.00,5.37,0,7639.570000
2023-11-06,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,Online,1001,1001,8540849.00,8065349.00,500500,50,422450.00,5,0,8532.320000
2023-11-07,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,In-Store,2418,2418,18571401.00,18571401.00,0,119,958981.00,4.92,0,7680.480000
2023-11-07,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,Online,959,959,8035794.00,7582794.00,479500,53,413747.00,5.53,0,8379.350000
2023-11-08,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,In-Store,2460,2460,19509354.00,19509354.00,0,114,908486.00,4.63,0,7930.630000
2023-11-08,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,Online,1004,1004,8495443.00,8016943.00,502000,47,427753.00,4.68,0,8461.600000
2023-11-09,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,In-Store,2418,2418,18598824.00,18598824.00,0,142,1099958.00,5.87,2418,7691.820000
2023-11-09,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,Online,994,994,8139651.00,7665151.00,497000,45,355855.00,4.53,994,8188.780000
2023-11-10,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,In-Store,2383,2383,18536632.00,18536632.00,0,115,830685.00,4.83,2383,7778.700000
2023-11-10,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekday,Online,1015,1015,8295039.00,7814539.00,507500,54,462646.00,5.32,1015,8172.450000
2023-11-11,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekend,In-Store,2395,2395,18842937.00,18842937.00,0,132,1000568.00,5.51,2395,7867.610000
2023-11-11,2023,11,Q4 2023,2023-11-06 00:00:00.000,Weekend,Online,1029,1029,8379214.00,7886214.00,514500,43,304957.00,4.18,1029,8143.070000
2023-11-12,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekend,In-Store,2425,2425,18834489.00,18834489.00,0,114,947986.00,4.7,2425,7766.800000
2023-11-12,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekend,Online,1080,1080,8964174.00,8451174.00,540000,54,405646.00,5,1080,8300.160000
2023-11-13,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,In-Store,2344,2344,18248873.00,18248873.00,0,117,952583.00,4.99,2344,7785.360000
2023-11-13,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,Online,1039,1039,8633114.00,8140114.00,519500,53,421147.00,5.1,1039,8309.060000
2023-11-14,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,In-Store,2345,2345,18141163.00,18141163.00,0,108,898592.00,4.61,2345,7736.100000
2023-11-14,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,Online,1028,1028,8800820.00,8310820.00,514000,48,418852.00,4.67,1028,8561.110000
2023-11-15,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,In-Store,2451,2451,19234072.00,19234072.00,0,123,1112177.00,5.02,2451,7847.440000
2023-11-15,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,Online,1035,1035,8554714.00,8061714.00,517500,49,337751.00,4.73,1035,8265.420000
2023-11-16,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,In-Store,2334,2334,17552390.00,17552390.00,0,124,924176.00,5.31,2334,7520.300000
2023-11-16,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,Online,1036,1036,8639819.00,8149319.00,518000,55,522245.00,5.31,1036,8339.590000
2023-11-17,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,In-Store,2463,2463,19605156.00,19605156.00,0,119,1123581.00,4.83,2463,7959.870000
2023-11-17,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekday,Online,1034,1034,8260626.00,7773626.00,517000,60,469640.00,5.8,1034,7989.000000
2023-11-18,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekend,In-Store,2412,2412,18268515.00,18268515.00,0,127,1119773.00,5.27,2412,7574.010000
2023-11-18,2023,11,Q4 2023,2023-11-13 00:00:00.000,Weekend,Online,1067,1067,8717987.00,8211487.00,533500,54,475246.00,5.06,1067,8170.560000
2023-11-19,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekend,In-Store,2446,2446,18756790.00,18756790.00,0,136,1257464.00,5.56,2446,7668.350000
2023-11-19,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekend,Online,1063,1063,8828085.00,8320585.00,531500,48,308952.00,4.52,1063,8304.880000
2023-11-20,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,In-Store,2506,2506,19799618.00,19799618.00,0,124,1028076.00,4.95,2506,7900.890000
2023-11-20,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,Online,1038,1038,8515221.00,8025721.00,519000,59,407241.00,5.68,1038,8203.490000
2023-11-21,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,In-Store,2423,2423,18500384.00,18500384.00,0,107,858693.00,4.42,2423,7635.320000
2023-11-21,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,Online,1033,1033,8390119.00,7899619.00,516500,52,468648.00,5.03,1033,8122.090000
2023-11-22,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,In-Store,2437,2437,18641484.00,18641484.00,0,121,970379.00,4.97,2437,7649.360000
2023-11-22,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,Online,973,973,7894983.00,7436483.00,486500,56,415544.00,5.76,973,8114.060000
2023-11-23,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,In-Store,2485,2485,19547927.00,19547927.00,0,112,825988.00,4.51,2485,7866.370000
2023-11-23,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,Online,1045,1045,8152617.00,7661117.00,522500,62,445738.00,5.93,1045,7801.550000
2023-11-24,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,In-Store,2398,2398,18832404.00,18832404.00,0,102,780398.00,4.25,2398,7853.380000
2023-11-24,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekday,Online,1028,1028,7906632.00,7422632.00,514000,60,487140.00,5.84,1028,7691.280000
2023-11-25,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekend,In-Store,2420,2420,18914600.00,18914600.00,0,120,1035280.00,4.96,2420,7815.950000
2023-11-25,2023,11,Q4 2023,2023-11-20 00:00:00.000,Weekend,Online,1028,1028,8661721.00,8172221.00,514000,49,316551.00,4.77,1028,8425.800000
2023-11-26,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekend,In-Store,2398,2398,18621234.00,18621234.00,0,132,1032568.00,5.5,2398,7765.320000
2023-11-26,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekend,Online,996,996,7851457.00,7379957.00,498000,53,399847.00,5.32,996,7882.990000
2023-11-27,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,In-Store,2408,2408,18786500.00,18786500.00,0,108,1013692.00,4.49,2408,7801.700000
2023-11-27,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,Online,1047,1047,8678003.00,8179503.00,523500,50,429750.00,4.78,1047,8288.450000
2023-11-28,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,In-Store,2380,2380,18484642.00,18484642.00,0,122,921778.00,5.13,2380,7766.660000
2023-11-28,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,Online,1064,1064,8504786.00,7997786.00,532000,50,436050.00,4.7,1064,7993.220000
2023-11-29,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,In-Store,2412,2412,19159394.00,19159394.00,0,106,921994.00,4.39,2412,7943.360000
2023-11-29,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,Online,1030,1030,8481319.00,7990819.00,515000,49,388651.00,4.76,1030,8234.290000
2023-11-30,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,In-Store,2405,2405,18502500.00,18502500.00,0,105,807995.00,4.37,2405,7693.350000
2023-11-30,2023,11,Q4 2023,2023-11-27 00:00:00.000,Weekday,Online,1043,1043,8795602.00,8296602.00,521500,45,320255.00,4.31,1043,8432.980000
